LineId,Month,Day,Time,Level,Content,EventId,EventTemplate,ParameterList
841,[Mon,Jun,13,18:38:28,2005] [error] [client 195.23.79.241] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
842,[Mon,Jun,13,18:38:28,2005] [error] [client 195.23.79.241] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
843,[Mon,Jun,13,18:38:28,2005] [error] [client 195.23.79.241] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
844,[Mon,Jun,13,18:38:34,2005] [error] [client 195.23.79.241] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
845,[Mon,Jun,13,22:43:05,2005] [error] [client 218.68.233.47] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
846,[Mon,Jun,13,22:43:09,2005] [error] [client 218.68.233.47] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
847,[Mon,Jun,13,22:43:10,2005] [error] [client 218.68.233.47] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
848,[Mon,Jun,13,22:43:19,2005] [error] [client 218.68.233.47] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
849,[Mon,Jun,13,22:43:19,2005] [error] [client 218.68.233.47] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
850,[Mon,Jun,13,22:43:20,2005] [error] [client 218.68.233.47] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
851,[Mon,Jun,13,22:43:20,2005] [error] [client 218.68.233.47] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
852,[Mon,Jun,13,22:43:22,2005] [error] [client 218.68.233.47] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
853,[Mon,Jun,13,22:43:22,2005] [error] [client 218.68.233.47] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
854,[Mon,Jun,13,22:43:23,2005] [error] [client 218.68.233.47] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
855,[Mon,Jun,13,22:43:24,2005] [error] [client 218.68.233.47] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
856,[Mon,Jun,13,22:43:36,2005] [error] [client 218.68.233.47] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
857,[Mon,Jun,13,23:21:44,2005] [error] [client 202.185.32.194] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
858,[Mon,Jun,13,23:22:09,2005] [error] [client 61.109.45.7] File does not exist: /var/www/html/scripts/root.exe,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
859,[Mon,Jun,13,23:22:10,2005] [error] [client 61.109.45.7] File does not exist: /var/www/html/MSADC,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
860,[Mon,Jun,13,23:22:10,2005] [error] [client 61.109.45.7] File does not exist: /var/www/html/c,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
861,[Mon,Jun,13,23:22:11,2005] [error] [client 61.109.45.7] File does not exist: /var/www/html/d,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
862,[Mon,Jun,13,23:22:12,2005] [error] [client 61.109.45.7] File does not exist: /var/www/html/scripts/..%5c..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
863,[Mon,Jun,13,23:22:12,2005] [error] [client 61.109.45.7] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
864,[Mon,Jun,13,23:22:13,2005] [error] [client 61.109.45.7] File does not exist: /var/www/html/_mem_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
865,[Mon,Jun,13,23:22:13,2005] [error] [client 61.109.45.7] File does not exist: /var/www/html/msadc,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
866,[Mon,Jun,13,23:22:14,2005] [error] [client 61.109.45.7] File does not exist: /var/www/html/scripts/..\xc1\x1c..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
867,[Mon,Jun,13,23:22:15,2005] [error] [client 61.109.45.7] File does not exist: /var/www/html/scripts/..\xc0\xaf..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
868,[Mon,Jun,13,23:22:15,2005] [error] [client 61.109.45.7] File does not exist: /var/www/html/scripts/..\xc1\x9c..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
869,[Mon,Jun,13,23:22:17,2005] [error] [client 61.109.45.7] File does not exist: /var/www/html/scripts/..%5c..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
870,[Mon,Jun,13,23:22:18,2005] [error] [client 61.109.45.7] File does not exist: /var/www/html/scripts/..%2f..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
871,[Tue,Jun,14,01:06:03,2005] [error] [client 63.251.223.102] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
872,[Tue,Jun,14,02:13:45,2005] [error] [client 213.94.248.32] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
873,[Tue,Jun,14,03:56:26,2005] [error] [client 61.10.7.21] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
874,[Tue,Jun,14,04:08:29,2005] [error] [client 222.166.160.195] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
875,[Tue,Jun,14,04:33:37,2005] [error] [client 85.226.115.57] File does not exist: /var/www/html/scripts/root.exe,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
876,[Tue,Jun,14,04:33:37,2005] [error] [client 85.226.115.57] File does not exist: /var/www/html/MSADC,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
877,[Tue,Jun,14,04:33:37,2005] [error] [client 85.226.115.57] File does not exist: /var/www/html/c,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
878,[Tue,Jun,14,04:33:38,2005] [error] [client 85.226.115.57] File does not exist: /var/www/html/d,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
879,[Tue,Jun,14,04:33:38,2005] [error] [client 85.226.115.57] File does not exist: /var/www/html/scripts/..%5c..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
880,[Tue,Jun,14,04:33:38,2005] [error] [client 85.226.115.57] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
881,[Tue,Jun,14,04:33:39,2005] [error] [client 85.226.115.57] File does not exist: /var/www/html/_mem_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
882,[Tue,Jun,14,04:33:39,2005] [error] [client 85.226.115.57] File does not exist: /var/www/html/msadc,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
883,[Tue,Jun,14,04:33:39,2005] [error] [client 85.226.115.57] File does not exist: /var/www/html/scripts/..\xc1\x1c..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
884,[Tue,Jun,14,04:33:40,2005] [error] [client 85.226.115.57] File does not exist: /var/www/html/scripts/..\xc0\xaf..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
885,[Tue,Jun,14,04:33:40,2005] [error] [client 85.226.115.57] File does not exist: /var/www/html/scripts/..\xc1\x9c..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
886,[Tue,Jun,14,04:33:41,2005] [error] [client 85.226.115.57] File does not exist: /var/www/html/scripts/..%5c..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
887,[Tue,Jun,14,04:33:42,2005] [error] [client 85.226.115.57] File does not exist: /var/www/html/scripts/..%2f..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
888,[Tue,Jun,14,04:34:43,2005] [error] [client 61.10.7.84] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
889,[Tue,Jun,14,06:55:39,2005] [error] [client 61.151.251.79] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
890,[Tue,Jun,14,07:34:31,2005] [error] [client 157.130.97.158] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
891,[Tue,Jun,14,09:18:22,2005] [error] [client 222.139.128.252] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
892,[Tue,Jun,14,12:03:54,2005] [error] [client 66.215.199.91] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
893,[Tue,Jun,14,12:11:47,2005] [error] [client 70.186.18.108] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
894,[Tue,Jun,14,13:17:00,2005] [error] [client 60.191.134.226] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
895,[Tue,Jun,14,13:17:01,2005] [error] [client 60.191.134.226] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
896,[Tue,Jun,14,13:17:01,2005] [error] [client 60.191.134.226] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
897,[Tue,Jun,14,13:17:01,2005] [error] [client 60.191.134.226] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
898,[Tue,Jun,14,13:17:01,2005] [error] [client 60.191.134.226] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
899,[Tue,Jun,14,13:17:02,2005] [error] [client 60.191.134.226] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
900,[Tue,Jun,14,13:17:02,2005] [error] [client 60.191.134.226] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
901,[Tue,Jun,14,13:17:02,2005] [error] [client 60.191.134.226] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
902,[Tue,Jun,14,13:17:02,2005] [error] [client 60.191.134.226] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
903,[Tue,Jun,14,13:17:02,2005] [error] [client 60.191.134.226] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
904,[Tue,Jun,14,13:17:02,2005] [error] [client 60.191.134.226] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
905,[Tue,Jun,14,13:17:03,2005] [error] [client 60.191.134.226] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
906,[Tue,Jun,14,13:17:04,2005] [error] [client 60.191.134.226] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
907,[Tue,Jun,14,13:17:05,2005] [error] [client 60.191.134.226] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
908,[Tue,Jun,14,13:17:05,2005] [error] [client 60.191.134.226] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
909,[Tue,Jun,14,13:17:06,2005] [error] [client 60.191.134.226] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
910,[Tue,Jun,14,13:17:06,2005] [error] [client 60.191.134.226] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
911,[Tue,Jun,14,13:17:06,2005] [error] [client 60.191.134.226] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
912,[Tue,Jun,14,13:17:07,2005] [error] [client 60.191.134.226] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
913,[Tue,Jun,14,15:57:00,2005] [error] [client 81.214.165.213] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
914,[Tue,Jun,14,15:57:00,2005] [error] [client 81.214.165.213] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
915,[Tue,Jun,14,15:57:00,2005] [error] [client 81.214.165.213] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
916,[Tue,Jun,14,15:57:00,2005] [error] [client 81.214.165.213] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
917,[Tue,Jun,14,15:57:00,2005] [error] [client 81.214.165.213] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
918,[Tue,Jun,14,15:57:01,2005] [error] [client 81.214.165.213] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
919,[Tue,Jun,14,15:57:01,2005] [error] [client 81.214.165.213] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
920,[Tue,Jun,14,15:57:01,2005] [error] [client 81.214.165.213] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
921,[Tue,Jun,14,15:57:01,2005] [error] [client 81.214.165.213] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
922,[Tue,Jun,14,15:57:01,2005] [error] [client 81.214.165.213] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
923,[Tue,Jun,14,15:57:01,2005] [error] [client 81.214.165.213] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
924,[Tue,Jun,14,15:57:01,2005] [error] [client 81.214.165.213] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
925,[Tue,Jun,14,15:57:01,2005] [error] [client 81.214.165.213] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
926,[Tue,Jun,14,15:57:02,2005] [error] [client 81.214.165.213] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
927,[Tue,Jun,14,15:57:02,2005] [error] [client 81.214.165.213] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
928,[Tue,Jun,14,15:57:02,2005] [error] [client 81.214.165.213] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
929,[Tue,Jun,14,15:57:02,2005] [error] [client 81.214.165.213] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
930,[Tue,Jun,14,15:57:02,2005] [error] [client 81.214.165.213] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
931,[Tue,Jun,14,15:57:02,2005] [error] [client 81.214.165.213] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
932,[Tue,Jun,14,15:57:03,2005] [error] [client 81.214.165.213] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
933,[Tue,Jun,14,15:57:03,2005] [error] [client 81.214.165.213] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
934,[Tue,Jun,14,15:57:03,2005] [error] [client 81.214.165.213] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
935,[Tue,Jun,14,15:57:03,2005] [error] [client 81.214.165.213] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
